date,open,close,high,low,volume
2014-07-10,2146.600,2142.850,2151.770,2139.520,55732497.000
2014-07-11,2136.320,2148.010,2154.740,2134.790,61374274.000
2014-07-14,2149.540,2171.760,2171.900,2145.280,66158863.000
2014-07-15,2170.090,2174.980,2176.270,2165.210,71815694.000
2014-07-16,2172.820,2170.870,2183.250,2166.770,81560230.000
2014-07-17,2166.830,2157.070,2166.930,2147.080,59453568.000
2014-07-18,2147.660,2164.140,2176.320,2145.450,65473295.000
2014-07-21,2164.220,2166.290,2171.940,2158.960,54172260.000
2014-07-22,2162.440,2192.700,2197.590,2162.240,78542583.000
2014-07-23,2191.390,2197.830,2210.280,2190.550,84213872.000
2014-07-24,2199.830,2237.010,2239.810,2199.830,119435534.000
2014-07-25,2243.070,2260.450,2260.890,2239.070,98972838.000
2014-07-28,2272.380,2323.900,2331.470,2272.380,179869333.000
2014-07-29,2326.040,2331.370,2342.770,2316.220,134269641.000
2014-07-30,2324.690,2322.010,2339.040,2316.060,123022832.000
2014-07-31,2321.970,2350.250,2350.550,2316.580,110987769.000
2014-08-01,2341.230,2329.400,2371.500,2328.970,126317390.000
2014-08-04,2336.630,2375.620,2375.620,2332.140,116713754.000
2014-08-05,2376.800,2369.350,2380.770,2353.790,111861789.000
2014-08-06,2358.210,2363.220,2371.670,2334.330,116341829.000
2014-08-07,2363.610,2327.460,2369.200,2326.270,116729210.000
2014-08-08,2329.180,2331.130,2339.270,2319.290,86739694.000
2014-08-11,2338.010,2365.350,2367.000,2337.010,91601171.000
2014-08-12,2361.170,2357.050,2361.170,2344.720,91822608.000
2014-08-13,2358.460,2358.900,2370.510,2335.690,110447789.000
2014-08-14,2357.200,2335.950,2363.180,2334.080,97969493.000
2014-08-15,2337.990,2360.640,2366.900,2333.120,93592546.000
2014-08-18,2366.270,2374.560,2379.800,2361.200,104509554.000
2014-08-19,2378.890,2374.770,2379.470,2358.970,115850020.000
2014-08-20,2371.650,2366.140,2375.480,2360.840,101288088.000
2014-08-21,2365.730,2354.240,2367.460,2333.300,100690211.000
2014-08-22,2352.320,2365.360,2368.460,2350.990,89823938.000
2014-08-25,2367.020,2342.860,2367.610,2338.460,97373717.000
2014-08-26,2339.600,2324.090,2350.390,2317.180,93844222.000
2014-08-27,2323.790,2327.590,2336.740,2322.890,67676221.000
2014-08-28,2328.060,2311.280,2336.360,2309.640,70490655.000
2014-08-29,2317.300,2338.290,2338.770,2313.260,63211423.000
2014-09-01,2340.930,2355.320,2355.550,2338.530,77320870.000
2014-09-02,2359.860,2386.460,2387.660,2349.950,114436733.000
2014-09-03,2389.690,2408.840,2414.260,2389.680,129734204.000
2014-09-04,2411.930,2426.220,2427.300,2404.080,111272298.000
2014-09-05,2433.170,2449.260,2450.630,2427.990,133551764.000
2014-09-09,2452.230,2445.220,2454.890,2437.080,118194344.000
2014-09-10,2435.590,2432.430,2437.080,2422.650,109175517.000
2014-09-11,2430.680,2423.450,2461.470,2417.270,132982583.000
2014-09-12,2418.750,2438.360,2438.360,2412.620,109160170.000
2014-09-15,2433.000,2437.190,2439.250,2418.960,122247159.000
2014-09-16,2440.340,2388.760,2442.920,2386.980,186742791.000
2014-09-17,2395.360,2401.330,2405.370,2379.090,125269028.000
2014-09-18,2396.380,2408.660,2414.950,2389.620,115926376.000
2014-09-19,2409.310,2425.210,2430.150,2402.310,101813577.000
2014-09-22,2419.330,2378.920,2419.330,2374.110,102240870.000
2014-09-23,2379.520,2399.460,2402.480,2379.520,84033341.000
2014-09-24,2391.420,2441.860,2443.980,2387.070,142713530.000
2014-09-25,2453.420,2436.970,2462.670,2429.590,138661891.000
2014-09-26,2430.810,2437.200,2439.650,2420.500,100299494.000
2014-09-29,2443.910,2447.800,2453.670,2435.610,123401727.000
2014-09-30,2452.170,2450.990,2454.890,2444.200,115804229.000
2014-10-08,2460.870,2478.380,2478.380,2445.270,121953604.000
2014-10-09,2480.200,2481.960,2488.110,2461.110,137923920.000
2014-10-10,2472.100,2466.790,2482.140,2457.680,147634307.000
2014-10-13,2457.410,2454.950,2460.390,2430.550,131593362.000
2014-10-14,2451.090,2446.560,2467.900,2436.340,127393705.000
2014-10-15,2444.540,2463.870,2465.500,2431.190,135801882.000
2014-10-16,2448.970,2444.400,2480.300,2441.820,158166603.000
2014-10-17,2443.220,2441.730,2456.100,2410.400,132759988.000
2014-10-20,2448.450,2454.710,2456.620,2441.900,91435401.000
2014-10-21,2453.410,2433.390,2459.250,2432.550,96241912.000
2014-10-22,2434.890,2418.640,2447.470,2417.560,88656193.000
2014-10-23,2415.440,2395.940,2424.660,2392.530,103491839.000
2014-10-24,2397.850,2390.710,2404.990,2385.730,74974869.000
2014-10-27,2377.540,2368.830,2377.540,2361.680,73862447.000
2014-10-28,2373.160,2416.650,2416.770,2373.160,101523055.000
2014-10-29,2423.810,2451.380,2461.270,2415.700,158584062.000
2014-10-30,2450.360,2468.930,2474.380,2443.760,189626353.000
2014-10-31,2473.500,2508.320,2512.190,2466.500,239172412.000
2014-11-03,2515.820,2512.550,2524.170,2502.060,205801228.000
2014-11-04,2511.040,2513.170,2517.460,2498.600,218247005.000
2014-11-05,2516.870,2503.450,2519.400,2499.230,190491862.000
2014-11-06,2505.170,2506.070,2510.990,2482.980,149651117.000
2014-11-07,2508.760,2502.150,2541.550,2489.420,208760911.000
2014-11-10,2529.830,2565.730,2565.730,2514.710,226599735.000
2014-11-11,2578.440,2558.610,2602.370,2532.570,323711656.000
2014-11-12,2545.400,2594.320,2594.320,2539.600,184686261.000
2014-11-13,2597.390,2579.750,2607.520,2567.460,219815615.000
2014-11-14,2569.210,2581.090,2581.930,2557.670,165049965.000
2014-11-17,2613.510,2567.100,2614.090,2565.940,158478095.000
2014-11-18,2565.270,2541.420,2570.210,2534.930,142941356.000
2014-11-19,2538.230,2537.220,2550.500,2531.320,122146974.000
2014-11-20,2528.780,2537.100,2545.470,2522.840,106149864.000
2014-11-21,2537.540,2583.460,2585.360,2530.030,151028139.000
2014-11-24,2614.160,2649.260,2667.670,2602.940,279839720.000
2014-11-25,2650.080,2685.560,2686.060,2643.840,222611699.000
2014-11-26,2695.260,2723.020,2723.360,2690.310,243962485.000
2014-11-27,2737.030,2754.490,2754.490,2718.700,265464730.000
2014-11-28,2753.930,2808.820,2809.540,2740.370,375323662.000
2014-12-01,2825.610,2819.810,2855.330,2808.650,365487417.000
2014-12-02,2807.340,2923.940,2944.510,2804.290,361465322.000
2014-12-03,2936.120,2967.550,3028.230,2912.250,466156685.000
2014-12-04,2975.400,3104.350,3104.890,2968.880,426812928.000
2014-12-05,3143.970,3124.890,3195.800,3011.940,524881260.000
2014-12-08,3108.270,3252.880,3270.880,3075.700,484462344.000
2014-12-09,3233.100,3106.910,3387.830,3074.520,632874567.000
2014-12-10,3120.210,3221.550,3229.050,3058.190,425018708.000
2014-12-11,3185.160,3183.010,3254.420,3158.440,367091691.000
2014-12-12,3182.920,3193.230,3239.450,3167.930,301065325.000
2014-12-15,3176.830,3217.230,3226.220,3143.300,290193834.000
2014-12-16,3221.360,3303.400,3303.400,3207.690,358123847.000
2014-12-17,3325.820,3360.600,3368.190,3275.740,448140770.000
2014-12-18,3359.090,3345.930,3393.710,3322.230,355970207.000
2014-12-19,3345.630,3383.170,3397.180,3280.920,411211590.000
2014-12-22,3396.250,3394.480,3455.210,3357.660,549801671.000
2014-12-23,3358.800,3324.920,3431.780,3316.910,369736093.000
2014-12-24,3332.150,3230.390,3340.360,3188.500,317449587.000
2014-12-25,3254.480,3335.420,3335.780,3226.320,309799547.000
2014-12-26,3343.640,3445.840,3453.340,3335.010,384614124.000
2014-12-29,3502.180,3455.460,3524.280,3405.840,425015037.000
2014-12-30,3450.810,3457.550,3491.830,3422.170,328233873.000
2014-12-31,3462.390,3533.710,3542.340,3452.500,345934760.000
2015-01-05,3566.090,3641.540,3669.040,3551.510,451198098.000
2015-01-06,3608.430,3641.060,3683.230,3587.230,420962185.000
2015-01-07,3620.920,3643.790,3671.190,3601.700,320191232.000
2015-01-08,3650.070,3559.260,3659.950,3552.100,295003045.000
2015-01-09,3547.570,3546.720,3689.750,3536.400,349982672.000
2015-01-12,3531.510,3513.580,3560.530,3461.320,266567175.000
2015-01-13,3506.450,3514.040,3550.160,3494.770,187153965.000
2015-01-14,3522.910,3502.420,3547.240,3471.560,196012510.000
2015-01-15,3501.720,3604.120,3604.120,3482.270,237812338.000
2015-01-16,3616.250,3635.150,3662.160,3601.260,282681614.000
2015-01-19,3414.010,3355.160,3497.250,3330.980,329505275.000
2015-01-20,3336.790,3396.220,3419.200,3325.680,297843232.000
2015-01-21,3420.490,3548.890,3557.790,3409.430,337928210.000
2015-01-22,3551.050,3567.610,3576.760,3520.050,268853599.000
2015-01-23,3582.090,3571.730,3627.810,3548.630,280172172.000
2015-01-26,3580.120,3607.990,3611.620,3559.380,239766203.000
2015-01-27,3614.040,3574.930,3616.260,3510.020,287669179.000
2015-01-28,3547.240,3525.320,3583.310,3512.390,216220214.000
2015-01-29,3474.920,3481.800,3505.580,3453.900,211618860.000
2015-01-30,3496.890,3434.390,3514.220,3431.940,196479157.000
2015-02-02,3360.190,3353.960,3407.260,3347.080,195183699.000
2015-02-03,3388.600,3437.450,3441.710,3360.720,192846096.000
2015-02-04,3446.140,3401.770,3476.820,3399.560,191304349.000
2015-02-05,3487.950,3366.950,3487.950,3366.860,250430609.000
2015-02-06,3352.330,3312.420,3374.050,3285.940,192664186.000
2015-02-09,3305.730,3345.920,3376.530,3298.600,172353820.000
2015-02-10,3345.080,3406.940,3407.180,3339.550,159309088.000
2015-02-11,3415.980,3434.120,3445.660,3412.140,144613772.000
2015-02-12,3435.360,3442.870,3453.580,3405.630,156081691.000
2015-02-13,3458.830,3469.830,3509.500,3452.080,201089971.000
2015-02-16,3473.290,3499.480,3504.480,3466.610,165641343.000
2015-02-17,3511.540,3522.320,3536.820,3511.090,165328313.000
2015-02-25,3529.550,3478.730,3529.550,3463.960,165539351.000
2015-02-26,3473.710,3566.290,3569.330,3456.870,229328438.000
2015-02-27,3565.230,3572.840,3594.810,3560.460,222786438.000
2015-03-02,3603.450,3601.260,3608.690,3566.530,248176125.000
2015-03-03,3579.310,3507.900,3579.310,3504.200,261866489.000
2015-03-04,3514.670,3530.820,3540.910,3497.170,199663981.000
2015-03-05,3513.250,3496.340,3517.080,3467.680,217508805.000
2015-03-06,3501.180,3478.520,3516.240,3472.390,181518054.000
2015-03-09,3449.700,3537.750,3546.710,3417.490,233940411.000
2015-03-10,3523.640,3520.610,3551.210,3511.990,194267657.000
2015-03-11,3524.570,3524.650,3568.920,3512.220,188947825.000
2015-03-12,3557.690,3592.840,3603.340,3536.530,265664625.000
2015-03-13,3604.670,3617.660,3641.390,3594.740,246864768.000
2015-03-16,3641.770,3705.670,3705.740,3621.120,275438307.000
2015-03-17,3733.960,3757.120,3762.570,3716.810,371625666.000
2015-03-18,3769.090,3846.050,3846.050,3763.850,415190011.000
2015-03-19,3851.250,3839.740,3859.130,3809.710,391547630.000
2015-03-20,3852.490,3892.570,3916.860,3832.420,401817552.000
2015-03-23,3923.080,3972.060,3972.300,3922.210,391119922.000
2015-03-24,3980.070,3973.050,3989.860,3883.780,468581312.000
2015-03-25,3961.580,3940.410,3980.720,3913.990,379968851.000
2015-03-26,3921.750,3950.000,3992.000,3892.880,346756315.000
2015-03-27,3957.542,3971.697,3993.032,3993.032,298756064.000
2015-03-30,3999.020,4088.180,4101.650,3999.020,428297020.000
2015-03-31,4138.880,4051.200,4166.020,4037.770,436065635.000
2015-04-01,4057.500,4123.900,4139.500,4046.940,329512853.000
2015-04-02,4149.950,4124.780,4156.840,4068.650,339070487.000
2015-04-03,4104.670,4170.540,4170.560,4092.380,321303766.000
2015-04-07,4213.890,4260.040,4260.470,4197.020,415362654.000
2015-04-08,4277.450,4295.800,4304.780,4204.830,458676715.000
2015-04-09,4316.960,4262.140,4332.170,4212.610,439699902.000
2015-04-10,4249.380,4344.420,4351.690,4231.200,348190170.000
2015-04-13,4394.050,4421.070,4432.020,4361.590,434153036.000
2015-04-14,4432.130,4438.180,4474.350,4385.910,434432126.000
2015-04-15,4439.310,4380.510,4476.000,4379.610,472154131.000
2015-04-16,4355.490,4513.550,4513.770,4335.630,422603748.000
2015-04-17,4578.680,4596.140,4630.270,4553.900,552802663.000
2015-04-20,4615.030,4521.920,4671.170,4492.600,686439075.000
2015-04-21,4520.460,4619.160,4620.060,4504.560,490314991.000
2015-04-22,4637.060,4739.810,4740.930,4632.590,516213792.000
2015-04-23,4764.480,4740.890,4782.040,4693.970,497430954.000
2015-04-24,4682.630,4702.640,4730.430,4618.320,480152936.000
2015-04-27,4753.870,4807.590,4810.480,4735.310,513076548.000
2015-04-28,4811.320,4741.860,4839.080,4703.570,608638545.000
2015-04-29,4722.900,4774.330,4797.930,4695.790,395056980.000
2015-04-30,4788.410,4749.890,4818.730,4749.480,399727444.000
2015-05-04,4757.640,4787.740,4795.920,4699.400,377843853.000
2015-05-05,4785.190,4596.840,4785.190,4572.980,460419626.000
2015-05-06,4626.230,4553.330,4700.910,4511.760,376073702.000
2015-05-07,4520.820,4470.090,4546.340,4467.460,297759203.000
2015-05-08,4515.550,4558.400,4559.060,4445.590,302407967.000
2015-05-11,4582.090,4690.530,4690.950,4535.150,373838420.000
2015-05-12,4692.120,4747.420,4748.000,4660.020,377053891.000
2015-05-13,4746.710,4718.440,4758.000,4678.850,370730424.000
2015-05-14,4717.960,4700.780,4735.280,4670.170,337725152.000
2015-05-15,4690.750,4617.470,4690.750,4592.050,328431166.000
2015-05-18,4582.060,4575.140,4623.380,4565.060,269180489.000
2015-05-19,4577.640,4731.220,4740.000,4577.640,314785952.000
2015-05-20,4751.570,4754.920,4843.100,4745.210,363180748.000
2015-05-21,4768.690,4840.980,4841.620,4746.030,305054537.000
2015-05-22,4895.920,4951.330,4951.990,4870.600,455846718.000
2015-05-25,4949.110,5099.500,5099.840,4949.110,465736590.000
2015-05-26,5140.800,5198.920,5199.290,5063.150,487949359.000
2015-05-27,5216.170,5181.430,5226.840,5126.860,470798730.000
2015-05-28,5174.100,4834.010,5213.180,4831.330,571829047.000
2015-05-29,4839.530,4840.830,4924.300,4665.520,427878859.000
2015-06-01,4862.760,5076.180,5079.320,4835.770,417503741.000
2015-06-02,5091.270,5161.870,5162.560,5047.080,412973196.000
2015-06-03,5176.600,5143.590,5186.970,5059.500,414258270.000
2015-06-04,5156.010,5181.420,5194.230,4863.460,482767268.000
2015-06-05,5254.900,5230.550,5288.340,5104.180,545961196.000
2015-06-08,5259.410,5353.750,5370.610,5202.600,637313237.000
2015-06-09,5379.470,5317.460,5380.430,5251.210,570427263.000
2015-06-10,5254.300,5309.110,5374.830,5209.680,442165676.000
2015-06-11,5305.140,5306.590,5329.290,5248.160,392338755.000
2015-06-12,5329.280,5335.120,5351.650,5283.090,430131386.000
2015-06-15,5354.010,5221.170,5362.450,5207.310,475745703.000
2015-06-16,5165.020,5064.820,5204.300,5015.270,411675638.000
2015-06-17,5072.310,5138.830,5158.370,4949.290,397124187.000
2015-06-18,5107.690,4930.550,5121.220,4926.430,364395814.000
2015-06-19,4847.060,4637.050,4910.450,4634.690,358104744.000
2015-06-23,4641.420,4786.090,4786.960,4455.330,365087944.000
2015-06-24,4811.600,4880.130,4883.730,4744.310,434638723.000
2015-06-25,4906.240,4706.520,4919.260,4667.220,446135982.000
2015-06-26,4573.870,4336.190,4650.190,4278.670,446639790.000
2015-06-29,4446.840,4191.550,4451.170,4000.930,525662482.000
2015-06-30,4161.070,4473.000,4475.770,4016.010,527045280.000
2015-07-01,4408.980,4253.020,4526.130,4235.700,431721411.000
2015-07-02,4287.730,4108.000,4312.190,4000.060,457062194.000
2015-07-03,4017.200,3885.920,4164.630,3785.900,429300850.000
2015-07-06,4218.270,3998.540,4218.270,3832.470,648094530.000
2015-07-07,3877.850,3928.000,3960.640,3743.620,679385007.000
2015-07-08,3651.060,3663.040,3762.620,3612.250,581467097.000
2015-07-09,3621.680,3897.630,3930.260,3537.830,503870610.000
2015-07-10,3916.270,4106.560,4179.110,3887.550,500701802.000
2015-07-13,4132.230,4211.810,4278.160,4072.430,502092186.000
2015-07-14,4178.630,4112.150,4258.510,4062.500,454422009.000
2015-07-15,4068.880,3966.760,4114.240,3899.510,421956367.000
2015-07-16,3949.640,3997.360,4067.020,3856.320,330531345.000
2015-07-17,4023.760,4151.500,4190.190,4000.230,331107131.000
2015-07-20,4157.060,4160.610,4221.690,4106.390,352673472.000
2015-07-21,4109.760,4166.010,4201.480,4081.700,318374945.000
2015-07-22,4148.560,4157.160,4187.430,4094.710,318945997.000
2015-07-23,4158.930,4250.810,4262.060,4148.820,354471759.000
2015-07-24,4255.200,4176.280,4299.650,4154.620,392045373.000
2015-07-27,4097.800,3818.730,4156.310,3817.170,365054511.000
2015-07-28,3690.970,3811.090,3883.450,3627.420,383527216.000
2015-07-29,3839.960,3930.380,3934.000,3769.190,276972845.000
2015-07-30,3915.780,3815.410,3968.530,3802.880,271548665.000
2015-07-31,3777.160,3816.700,3863.620,3757.990,222376767.000
2015-08-03,3766.070,3829.240,3829.240,3742.580,245805030.000
2015-08-04,3827.370,3948.160,3948.450,3801.030,220236556.000
2015-08-05,3937.620,3866.900,3962.280,3858.660,200484269.000
2015-08-06,3802.930,3831.850,3888.690,3793.240,147278694.000
2015-08-07,3866.430,3906.950,3926.650,3857.910,183349153.000
2015-08-10,3947.470,4084.360,4101.730,3932.840,306780540.000
2015-08-11,4083.590,4066.670,4110.130,4042.000,322034191.000
2015-08-12,4025.670,4016.130,4078.030,4015.350,255146196.000
2015-08-13,4010.010,4075.460,4075.700,3967.820,242836979.000
2015-08-14,4097.920,4073.540,4113.160,4056.730,253392996.000
2015-08-17,4058.110,4077.870,4081.770,4009.990,256939638.000
2015-08-18,4084.310,3825.410,4103.050,3816.550,319881070.000
2015-08-19,3748.270,3886.140,3898.740,3668.190,269049839.000
2015-08-20,3848.400,3761.450,3880.820,3761.450,212167965.000
2015-08-21,3714.290,3589.540,3757.780,3578.180,217986403.000
2015-08-24,3454.600,3275.530,3468.150,3266.550,255436652.000
2015-08-25,3070.010,3042.930,3200.110,3019.560,276081306.000
2015-08-26,3062.570,3025.690,3192.930,2952.010,308270623.000
2015-08-27,3092.810,3205.640,3206.720,3028.400,267294930.000
2015-08-28,3246.240,3342.290,3353.240,3223.620,299498426.000
2015-08-31,3307.400,3366.540,3368.280,3205.540,280250403.000
2015-09-01,3296.530,3362.080,3370.500,3190.580,352458528.000
2015-09-02,3220.850,3365.830,3387.020,3213.640,347789412.000
2015-09-07,3347.290,3250.490,3422.230,3240.240,204224431.000
2015-09-08,3221.790,3334.020,3340.220,3170.810,154599631.000
2015-09-09,3344.820,3399.300,3426.650,3330.290,220467421.000
2015-09-10,3349.280,3357.560,3398.320,3337.310,144882971.000
2015-09-11,3349.880,3347.190,3383.130,3315.480,108547508.000
2015-09-14,3367.640,3281.130,3373.920,3187.570,205457251.000
2015-09-15,3208.740,3152.230,3240.080,3131.980,143555641.000
2015-09-16,3149.160,3309.250,3345.920,3131.370,159709994.000
2015-09-17,3287.660,3237.000,3354.910,3237.000,169401881.000
2015-09-18,3254.440,3251.270,3280.880,3227.830,106903481.000
2015-09-21,3222.600,3308.250,3312.550,3211.930,122788668.000
2015-09-22,3312.370,3339.030,3371.410,3303.180,146221985.000
2015-09-23,3290.070,3263.030,3315.940,3253.330,123171439.000
